id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,brake_type,brake_pad_wear,brake_fluid_level,ABS,traction_control,average_speed,braking_habits,following_distance,brake_response_time,outcome
822206,1,0,10-19y,none,poverty,,0,before 2015,0,0,10238,12000.0,sedan,1,0,3,Drum,30%,High,0,0,70,Conservative,2 car length,0.7,0
917480,1,1,10-19y,high school,upper class,0.538600031,1,before 2015,1,1,10238,,sedan,1,0,2,Drum,50%,Medium,0,0,90,Normal,1 car length,0.6,0
592029,0,0,0-9y,high school,middle class,0.630359605,1,after 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,70%,High,0,0,60,Normal,4 car length,0.6,0
731733,2,0,20-29y,none,poverty,0.317084816,0,before 2015,0,1,10238,10000.0,sedan,1,0,1,Drum,90%,High,0,0,70,Aggressive,1 car length,0.7,0
74109,3,0,30y+,high school,upper class,0.732516719,1,after 2015,0,1,10238,14000.0,sedan,1,1,1,Disc,10%,Medium,1,0,90,Normal,3 car length,1.0,0
36193,1,0,10-19y,high school,working class,,1,before 2015,1,1,21217,11000.0,sedan,5,1,0,Drum,50%,Low,0,0,55,Normal,1 car length,0.4,1
925147,2,1,10-19y,none,upper class,0.516513773,1,before 2015,1,1,92101,11000.0,sedan,1,0,0,Drum,50%,High,1,0,70,Normal,3 car length,0.7,1
292767,3,0,30y+,high school,upper class,0.547422602,0,after 2015,0,1,10238,9000.0,sedan,3,0,0,Drum,90%,Low,1,1,85,Aggressive,3 car length,0.7,0
186642,2,1,10-19y,university,upper class,0.553287865,1,before 2015,1,1,32765,,sedan,5,1,0,Drum,30%,High,0,1,55,Normal,1 car length,0.5,1
955052,3,0,30y+,university,upper class,0.704016785,0,before 2015,1,1,32765,9000.0,sedan,8,3,2,Drum,90%,Medium,0,0,85,Aggressive,3 car length,1.0,0
400990,1,1,0-9y,none,poverty,0.343619433,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,70%,Medium,0,0,90,Conservative,1 car length,0.4,1
407624,3,0,30y+,university,upper class,0.462374127,1,before 2015,1,1,10238,12000.0,sedan,4,1,0,Drum,90%,Medium,1,1,70,Normal,2 car length,0.9,0
379938,1,1,10-19y,university,middle class,0.304644661,1,before 2015,0,1,10238,14000.0,sedan,0,1,2,Drum,50%,Medium,0,0,85,Aggressive,3 car length,0.5,0
442998,3,1,10-19y,university,upper class,0.51771986,1,after 2015,0,1,10238,14000.0,sedan,0,0,1,Disc,50%,Medium,1,0,85,Conservative,1 car length,1.0,0
294092,2,1,10-19y,university,working class,0.337982157,0,before 2015,0,1,10238,14000.0,sedan,0,0,2,Drum,10%,High,0,0,60,Normal,3 car length,0.5,1
846902,2,1,20-29y,high school,upper class,0.501201646,1,after 2015,1,1,10238,9000.0,sedan,3,0,7,Drum,90%,Medium,0,0,90,Normal,4 car length,0.4,0
796578,0,0,0-9y,high school,poverty,0.332840592,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,Drum,10%,Medium,0,0,85,Conservative,2 car length,0.7,1
739850,2,0,20-29y,none,working class,0.200453393,1,before 2015,1,1,92101,13000.0,sedan,1,0,3,Drum,10%,High,0,0,90,Normal,4 car length,0.6,0
302157,3,1,0-9y,university,upper class,0.463681999,1,before 2015,1,1,32765,,sedan,0,0,0,Drum,50%,Low,1,0,85,Normal,3 car length,0.8,1
66987,0,1,0-9y,high school,poverty,0.336129692,0,before 2015,0,0,10238,15000.0,sports car,0,0,0,Drum,10%,Medium,0,0,90,Aggressive,2 car length,0.4,1
260648,2,0,20-29y,high school,middle class,0.589626414,0,before 2015,0,1,10238,13000.0,sedan,2,0,0,Drum,30%,Medium,0,0,90,Conservative,1 car length,0.5,0
446910,1,0,10-19y,none,working class,0.468795652,1,after 2015,0,1,10238,,sedan,3,0,3,Drum,90%,High,0,1,90,Conservative,4 car length,0.5,0
833863,1,0,10-19y,high school,working class,0.210868905,0,before 2015,0,1,32765,,sedan,1,0,2,Drum,30%,Low,0,0,85,Conservative,4 car length,0.4,0
288172,3,0,10-19y,high school,upper class,0.511193,1,before 2015,1,1,10238,10000.0,sedan,1,0,1,Drum,30%,Medium,0,1,60,Normal,1 car length,0.8,0
694623,3,0,30y+,university,upper class,0.553649872,1,after 2015,1,1,10238,10000.0,sedan,2,0,2,Disc,50%,High,0,1,70,Normal,3 car length,0.5,0
27524,1,1,10-19y,high school,middle class,,1,before 2015,0,1,32765,10000.0,sedan,1,0,1,Drum,30%,High,0,0,70,Normal,4 car length,0.6,1
705310,2,1,0-9y,none,middle class,0.385141018,1,after 2015,1,0,10238,13000.0,sedan,0,0,0,Disc,70%,High,0,1,70,Normal,1 car length,0.7,0
505241,1,1,0-9y,none,poverty,0.284999712,1,before 2015,0,1,10238,,sedan,0,0,0,Drum,30%,High,0,0,90,Aggressive,4 car length,0.6,1
952401,1,0,10-19y,high school,poverty,0.397961866,0,before 2015,1,1,32765,11000.0,sedan,0,0,2,Drum,30%,High,0,0,70,Normal,2 car length,0.4,1
830337,1,0,10-19y,high school,upper class,0.715479377,1,before 2015,0,1,10238,11000.0,sedan,3,0,3,Drum,50%,Low,0,0,85,Conservative,2 car length,0.6,0
705565,3,0,30y+,university,upper class,0.651221457,1,before 2015,1,1,10238,14000.0,sedan,4,1,1,Drum,50%,Medium,1,1,70,Normal,2 car length,1.0,0
703002,0,1,0-9y,university,upper class,,1,after 2015,0,0,10238,13000.0,sedan,0,0,0,Disc,70%,Medium,1,1,70,Aggressive,1 car length,0.5,0
77589,3,0,30y+,university,upper class,0.634463134,1,before 2015,0,1,10238,14000.0,sedan,1,1,0,Drum,10%,High,0,1,90,Conservative,1 car length,0.8,0
777879,1,0,10-19y,high school,middle class,0.625152452,0,after 2015,1,1,10238,9000.0,sedan,5,0,0,Drum,70%,Low,0,1,40,Normal,1 car length,0.4,0
749577,3,1,0-9y,university,upper class,0.717526946,0,after 2015,0,0,10238,15000.0,sports car,0,0,0,Drum,90%,High,0,0,70,Conservative,4 car length,0.6,1
974103,2,0,10-19y,none,upper class,0.632681648,1,before 2015,1,1,10238,11000.0,sedan,0,1,2,Drum,30%,Low,0,0,55,Normal,2 car length,0.6,0
93333,2,0,10-19y,high school,upper class,0.602783,1,after 2015,1,1,32765,7000.0,sports car,4,0,0,Disc,30%,Medium,1,1,85,Normal,4 car length,0.6,0
530628,3,1,30y+,university,upper class,,1,after 2015,0,1,10238,8000.0,sedan,6,1,5,Disc,70%,High,0,1,70,Conservative,4 car length,0.8,0
183441,2,1,20-29y,university,upper class,0.57732593,1,after 2015,0,1,10238,11000.0,sedan,2,0,5,Disc,90%,Medium,0,0,90,Aggressive,2 car length,0.4,0
13561,2,1,20-29y,university,upper class,0.647251409,1,after 2015,1,1,92101,,sedan,2,1,0,Drum,90%,High,0,1,70,Normal,2 car length,0.5,0
545673,3,1,30y+,university,upper class,0.616791631,1,after 2015,0,1,32765,14000.0,sedan,10,2,3,Disc,90%,Medium,1,0,85,Aggressive,4 car length,0.9,0
854068,3,0,30y+,university,upper class,0.820019688,1,after 2015,1,1,10238,15000.0,sedan,1,1,1,Disc,70%,Low,1,1,70,Normal,1 car length,0.5,0
964168,1,0,10-19y,university,middle class,0.562390089,1,before 2015,0,0,10238,13000.0,sedan,0,0,1,Drum,10%,Low,0,0,70,Aggressive,1 car length,0.5,0
6167,1,1,10-19y,high school,upper class,0.512762385,1,after 2015,1,1,10238,7000.0,sports car,3,1,6,Disc,30%,Low,1,0,85,Normal,4 car length,0.5,0
348690,3,0,30y+,high school,upper class,,1,after 2015,1,1,92101,6000.0,sedan,3,3,2,Drum,70%,Low,0,0,70,Normal,2 car length,0.6,0
569821,1,1,10-19y,university,upper class,0.638532668,1,before 2015,0,1,32765,12000.0,sedan,1,0,2,Drum,90%,Low,0,0,40,Normal,1 car length,0.7,0
980948,0,0,0-9y,university,middle class,0.54468198,0,after 2015,0,0,10238,16000.0,sedan,0,0,0,Disc,90%,High,0,0,90,Aggressive,1 car length,0.6,1
667580,1,0,10-19y,high school,working class,0.447453448,1,before 2015,0,1,32765,13000.0,sedan,2,1,1,Drum,50%,High,0,0,70,Aggressive,3 car length,0.7,0
375844,0,1,0-9y,high school,middle class,0.609598113,1,before 2015,0,0,32765,,sedan,0,0,0,Drum,70%,Medium,0,0,70,Normal,4 car length,0.6,0
492558,3,1,0-9y,university,upper class,0.598710527,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,Drum,50%,Medium,1,0,85,Normal,3 car length,0.8,1
168698,1,1,10-19y,university,middle class,0.519866494,0,before 2015,1,1,92101,11000.0,sedan,1,0,1,Drum,30%,Medium,0,0,70,Normal,1 car length,0.5,1
236909,0,1,0-9y,high school,working class,0.322569494,1,before 2015,1,0,10238,,sedan,0,0,0,Drum,50%,Medium,0,0,60,Normal,3 car length,0.6,1
194761,2,0,20-29y,high school,middle class,,0,before 2015,0,1,10238,14000.0,sedan,1,1,0,Drum,70%,Low,0,0,70,Normal,2 car length,0.5,0
935327,3,1,10-19y,high school,upper class,0.478437583,1,after 2015,1,1,10238,11000.0,sedan,0,0,1,Disc,10%,Low,0,1,85,Normal,1 car length,0.9,0
937359,3,1,20-29y,university,upper class,0.458583132,1,before 2015,1,1,10238,14000.0,sedan,4,0,2,Drum,30%,High,1,1,85,Normal,2 car length,0.8,0
296497,2,1,10-19y,university,upper class,0.660867232,1,after 2015,1,1,21217,10000.0,sedan,1,0,1,Disc,10%,Medium,1,0,55,Normal,1 car length,0.7,1
673813,3,0,10-19y,high school,upper class,0.454970056,1,after 2015,1,1,10238,5000.0,sedan,0,1,0,Drum,30%,Medium,0,1,70,Normal,4 car length,0.8,0
472301,2,0,20-29y,high school,middle class,0.53506472,1,after 2015,1,1,10238,,sedan,1,0,4,Drum,50%,Medium,0,0,90,Normal,1 car length,0.4,0
367639,3,1,30y+,high school,middle class,0.533051124,1,before 2015,0,1,10238,12000.0,sedan,2,1,6,Drum,10%,Low,0,0,70,Conservative,1 car length,0.8,0
786100,1,0,10-19y,high school,middle class,0.586604404,1,before 2015,1,1,10238,11000.0,sedan,0,0,2,Drum,30%,Medium,0,0,90,Normal,3 car length,0.6,0
168937,0,0,0-9y,high school,upper class,0.662197082,1,after 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,70%,High,0,1,70,Normal,3 car length,0.6,0
287710,3,1,10-19y,university,upper class,0.552076797,0,before 2015,0,1,10238,13000.0,sedan,1,0,1,Drum,90%,High,0,0,40,Conservative,1 car length,1.0,1
800498,3,1,30y+,university,upper class,0.584347818,1,before 2015,1,1,10238,12000.0,sedan,2,0,5,Drum,10%,Medium,1,0,55,Normal,2 car length,0.9,0
378620,0,1,0-9y,high school,poverty,0.3919416,0,before 2015,0,0,32765,,sports car,0,0,0,Drum,50%,High,0,0,85,Normal,3 car length,0.4,1
889867,2,1,0-9y,none,middle class,0.632864388,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,30%,Low,0,0,85,Normal,4 car length,0.7,1
634937,2,1,0-9y,university,upper class,0.644143329,1,before 2015,1,1,92101,7000.0,sedan,0,0,0,Drum,10%,High,1,0,90,Normal,2 car length,0.4,1
705744,0,0,0-9y,high school,poverty,0.371904416,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,50%,Medium,0,0,60,Aggressive,1 car length,0.4,1
267400,2,1,0-9y,high school,upper class,0.553395089,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,Drum,70%,Medium,1,1,90,Normal,1 car length,0.4,1
166423,2,1,20-29y,high school,middle class,0.50380334,1,before 2015,1,1,10238,10000.0,sedan,3,0,2,Drum,50%,High,0,0,70,Normal,1 car length,0.4,0
214482,1,1,10-19y,university,upper class,0.490829416,1,before 2015,1,1,32765,6000.0,sedan,1,0,2,Drum,50%,High,0,0,55,Normal,3 car length,0.6,0
968533,1,0,10-19y,none,working class,0.361831426,0,before 2015,0,1,10238,11000.0,sedan,1,0,0,Drum,10%,Medium,0,0,70,Normal,1 car length,0.5,1
995133,2,0,20-29y,high school,middle class,,0,after 2015,0,1,32765,13000.0,sedan,1,1,0,Disc,90%,Medium,0,0,55,Aggressive,3 car length,0.5,0
584185,1,1,10-19y,university,middle class,0.480940454,0,before 2015,1,1,32765,9000.0,sedan,5,0,5,Drum,50%,High,0,0,70,Normal,3 car length,0.6,1
887267,1,1,10-19y,university,middle class,0.501315091,0,before 2015,0,0,10238,17000.0,sedan,1,0,0,Drum,70%,High,0,0,70,Conservative,4 car length,0.6,1
559604,2,1,20-29y,high school,upper class,0.697571484,0,before 2015,1,1,10238,13000.0,sedan,2,1,4,Drum,70%,High,0,0,60,Normal,2 car length,0.4,0
539002,2,1,20-29y,high school,working class,0.407632277,0,before 2015,1,1,10238,11000.0,sedan,5,0,4,Drum,70%,Low,0,0,90,Normal,3 car length,0.5,0
709190,2,1,10-19y,university,upper class,0.393569663,1,before 2015,1,0,10238,9000.0,sedan,2,0,1,Drum,50%,Low,1,1,85,Normal,1 car length,0.5,0
560461,2,1,20-29y,none,working class,,0,before 2015,0,1,10238,11000.0,sedan,3,0,7,Drum,90%,High,0,0,40,Conservative,2 car length,0.7,0
200709,1,1,0-9y,high school,working class,0.484553331,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,50%,High,0,0,90,Normal,1 car length,0.6,1
815572,3,1,30y+,high school,upper class,0.590538544,1,before 2015,0,1,10238,12000.0,sedan,7,0,6,Drum,70%,High,0,1,90,Normal,2 car length,0.8,0
666379,1,0,0-9y,none,working class,0.419464697,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,70%,High,0,0,70,Normal,1 car length,0.5,1
235972,3,0,20-29y,university,upper class,0.738763376,1,after 2015,1,1,10238,10000.0,sedan,4,0,0,Drum,10%,Low,1,1,90,Normal,3 car length,0.5,0
936534,0,0,0-9y,none,working class,0.579523594,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,Drum,90%,Low,0,0,90,Normal,2 car length,0.4,0
502299,1,1,10-19y,high school,middle class,0.506963636,1,before 2015,0,1,10238,12000.0,sedan,0,0,2,Drum,90%,High,0,0,40,Conservative,2 car length,0.7,0
183997,2,0,20-29y,high school,middle class,0.752362605,0,before 2015,1,1,10238,9000.0,sedan,3,1,1,Drum,30%,High,0,0,60,Normal,3 car length,0.4,0
250667,2,1,0-9y,high school,upper class,0.479513579,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,Disc,70%,High,0,1,90,Aggressive,1 car length,0.4,0
980884,3,0,10-19y,university,upper class,0.446384495,1,before 2015,0,1,10238,8000.0,sedan,1,0,3,Drum,90%,Medium,0,0,85,Aggressive,2 car length,1.0,0
992656,0,1,0-9y,university,middle class,0.454311459,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,90%,Low,0,0,90,Normal,4 car length,0.6,1
519341,2,1,0-9y,none,poverty,0.339308644,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,90%,Medium,0,0,85,Normal,4 car length,0.6,1
554527,2,1,20-29y,high school,middle class,0.632864801,1,before 2015,1,1,32765,11000.0,sedan,4,2,2,Drum,90%,Medium,0,0,70,Normal,2 car length,0.5,0
114922,1,0,0-9y,university,upper class,0.55912361,1,after 2015,1,1,10238,6000.0,sports car,0,0,0,Disc,10%,High,1,1,70,Normal,3 car length,0.4,0
668924,0,0,0-9y,high school,working class,0.292754281,1,before 2015,0,1,10238,,sedan,0,0,0,Drum,10%,High,0,0,40,Aggressive,2 car length,0.5,0
833888,2,1,0-9y,university,upper class,,0,after 2015,1,1,32765,9000.0,sedan,0,0,0,Disc,10%,High,0,0,85,Normal,1 car length,0.5,1
701405,1,0,0-9y,high school,poverty,0.250831826,0,before 2015,0,1,92101,13000.0,sedan,0,0,0,Drum,70%,Low,0,0,90,Aggressive,4 car length,0.4,0
415873,2,0,20-29y,high school,middle class,0.538507771,0,after 2015,1,1,32765,8000.0,sedan,2,2,0,Disc,90%,Medium,1,1,70,Normal,1 car length,0.6,0
278311,2,1,20-29y,university,upper class,0.486939512,1,after 2015,1,1,10238,11000.0,sedan,4,0,4,Disc,50%,Low,0,1,90,Normal,4 car length,0.4,0
677281,0,0,0-9y,high school,working class,0.494809388,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,30%,High,0,0,70,Normal,3 car length,0.5,1
10693,2,0,20-29y,none,working class,0.375344023,1,before 2015,1,1,21217,9000.0,sedan,4,0,2,Drum,50%,Low,0,0,70,Normal,3 car length,0.4,1
548489,1,0,10-19y,high school,working class,0.52113443,0,after 2015,1,1,10238,13000.0,sedan,1,0,0,Drum,90%,High,0,0,55,Normal,1 car length,0.4,0
158614,2,1,20-29y,university,upper class,0.600711862,1,after 2015,1,1,32765,,sedan,12,0,3,Drum,90%,Low,0,1,85,Aggressive,2 car length,0.6,0
384061,1,0,10-19y,university,poverty,0.22916473,0,before 2015,1,0,10238,15000.0,sedan,0,0,1,Drum,10%,Medium,0,0,55,Normal,4 car length,0.4,0
664557,1,0,10-19y,high school,working class,0.435931203,0,before 2015,0,1,10238,10000.0,sedan,1,0,0,Drum,30%,High,0,0,40,Conservative,3 car length,0.5,1
207720,0,1,0-9y,high school,working class,0.399782116,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,30%,High,0,0,90,Conservative,3 car length,0.7,1
360663,2,1,20-29y,university,upper class,0.592769854,0,before 2015,1,1,32765,11000.0,sedan,7,0,3,Drum,90%,Medium,0,1,70,Normal,3 car length,0.4,0
867155,2,1,20-29y,high school,working class,0.412127469,1,after 2015,1,1,32765,7000.0,sedan,6,0,2,Drum,90%,Low,0,0,70,Normal,1 car length,0.6,0
752576,0,0,0-9y,none,poverty,0.465223675,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,50%,Medium,0,0,85,Conservative,3 car length,0.4,0
127174,3,1,30y+,university,upper class,0.539612502,0,before 2015,1,1,10238,11000.0,sedan,4,0,11,Drum,50%,High,1,1,55,Normal,4 car length,0.9,0
890058,0,0,0-9y,none,poverty,0.30417503,1,after 2015,0,0,92101,14000.0,sedan,0,0,0,Disc,10%,Medium,1,0,85,Normal,4 car length,0.4,1
365755,3,1,30y+,high school,upper class,0.760617524,0,before 2015,1,1,92101,8000.0,sedan,7,0,1,Drum,30%,High,1,0,90,Normal,1 car length,0.8,0
159521,3,0,20-29y,high school,upper class,0.553462278,1,before 2015,1,0,10238,8000.0,sedan,3,1,4,Drum,30%,High,0,1,85,Normal,4 car length,0.8,0
676407,3,0,20-29y,high school,upper class,0.642151824,1,before 2015,0,1,10238,10000.0,sedan,3,0,7,Drum,30%,Low,1,0,40,Normal,1 car length,0.9,0
897682,0,0,0-9y,high school,working class,0.371700961,1,after 2015,0,1,10238,,sedan,0,0,0,Drum,30%,High,1,0,40,Conservative,1 car length,0.7,0
671572,2,1,0-9y,none,upper class,0.713041759,0,before 2015,0,1,10238,8000.0,sedan,0,0,0,Drum,50%,Low,1,0,40,Conservative,2 car length,0.4,1
602235,0,0,0-9y,high school,poverty,0.377050998,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,90%,Low,0,0,85,Conservative,3 car length,0.7,0
770058,0,0,0-9y,university,poverty,0.324004335,0,before 2015,0,0,92101,17000.0,sedan,0,0,0,Drum,30%,Medium,0,0,90,Normal,3 car length,0.5,1
13112,0,0,0-9y,none,poverty,0.226734279,0,before 2015,0,0,10238,9000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Conservative,3 car length,0.7,1
157338,0,0,0-9y,none,poverty,0.215023427,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,70%,High,0,0,85,Aggressive,3 car length,0.4,1
320647,0,1,0-9y,high school,poverty,0.356650801,1,before 2015,0,1,10238,11000.0,sedan,0,0,0,Drum,10%,High,0,0,85,Conservative,3 car length,0.6,1
837712,2,0,20-29y,university,upper class,0.536314809,1,before 2015,1,1,32765,11000.0,sedan,2,0,2,Drum,70%,Low,0,0,70,Normal,4 car length,0.7,0
701169,2,0,20-29y,university,upper class,0.681711015,1,before 2015,0,1,10238,13000.0,sedan,1,1,3,Drum,30%,Low,0,1,70,Normal,4 car length,0.6,0
371790,1,0,10-19y,high school,middle class,0.676350645,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,90%,Low,0,0,70,Aggressive,1 car length,0.7,0
537092,2,1,20-29y,university,upper class,0.670065657,1,after 2015,1,1,10238,,sedan,1,1,1,Disc,10%,Low,0,1,70,Normal,1 car length,0.4,0
739999,2,0,10-19y,university,middle class,0.563859979,0,before 2015,1,1,10238,13000.0,sedan,0,0,1,Drum,70%,Low,0,0,90,Normal,2 car length,0.6,0
951613,1,0,10-19y,none,working class,0.40563867,1,before 2015,0,1,10238,15000.0,sedan,1,1,0,Drum,90%,Medium,0,0,60,Normal,3 car length,0.4,0
310988,2,0,20-29y,high school,working class,0.329675288,1,after 2015,1,1,10238,13000.0,sedan,1,0,5,Disc,90%,Medium,1,0,70,Normal,3 car length,0.4,0
366291,1,0,10-19y,university,middle class,0.55993723,1,before 2015,1,1,10238,14000.0,sports car,0,0,1,Drum,70%,Medium,0,0,70,Normal,4 car length,0.5,0
830795,1,0,10-19y,university,upper class,0.489365226,1,before 2015,1,1,10238,15000.0,sedan,1,0,1,Drum,30%,Medium,1,1,40,Normal,2 car length,0.7,1
67841,1,1,10-19y,none,poverty,0.416662341,0,before 2015,1,0,10238,12000.0,sedan,3,0,2,Drum,10%,Low,0,0,55,Normal,3 car length,0.6,0
589352,0,1,0-9y,university,working class,0.404099633,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,10%,Medium,0,0,70,Normal,2 car length,0.7,1
330613,2,0,20-29y,high school,upper class,0.491253094,1,before 2015,0,0,10238,14000.0,sedan,0,0,2,Drum,90%,High,0,0,70,Conservative,3 car length,0.4,0
512100,2,1,20-29y,university,middle class,0.371248932,1,before 2015,1,1,32765,5000.0,sedan,12,0,2,Drum,90%,Medium,0,0,90,Conservative,2 car length,0.4,0
270827,0,0,0-9y,high school,poverty,0.348607717,0,before 2015,0,0,10238,18000.0,sedan,0,0,0,Drum,90%,Medium,0,0,55,Conservative,1 car length,0.6,1
641218,0,0,0-9y,high school,working class,0.378427512,1,before 2015,0,0,10238,10000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Conservative,1 car length,0.7,1
636331,3,0,30y+,high school,upper class,0.418646267,0,after 2015,1,0,10238,11000.0,sedan,7,1,3,Disc,50%,Medium,0,1,70,Normal,4 car length,0.5,0
920953,1,1,10-19y,none,poverty,0.239601811,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,Drum,90%,Low,0,0,55,Normal,2 car length,0.7,0
43807,2,0,20-29y,high school,upper class,0.6488501,1,after 2015,1,1,10238,12000.0,sedan,1,0,0,Disc,10%,Medium,0,0,70,Normal,3 car length,0.7,0
160763,1,1,10-19y,university,middle class,0.534608942,1,before 2015,0,1,10238,11000.0,sports car,1,0,5,Drum,70%,High,0,0,70,Normal,4 car length,0.5,0
722448,0,0,0-9y,high school,middle class,,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,Disc,70%,Low,1,0,70,Normal,3 car length,0.7,0
607136,2,0,20-29y,high school,middle class,0.621833053,1,before 2015,0,1,10238,16000.0,sedan,0,1,0,Drum,30%,High,0,0,90,Conservative,4 car length,0.7,0
476089,0,1,0-9y,high school,poverty,0.238728469,0,before 2015,0,0,32765,14000.0,sedan,0,0,0,Drum,30%,Low,0,0,60,Conservative,4 car length,0.5,1
126610,3,0,30y+,university,upper class,0.661301506,1,before 2015,1,1,21217,10000.0,sedan,2,0,3,Drum,90%,Medium,1,1,55,Normal,3 car length,0.9,1
874122,1,1,10-19y,high school,working class,0.425500888,1,before 2015,0,1,10238,12000.0,sedan,0,0,1,Drum,30%,Medium,0,0,55,Conservative,1 car length,0.5,0
48680,2,1,20-29y,high school,working class,0.514186381,0,before 2015,1,1,10238,10000.0,sedan,0,2,2,Drum,70%,Low,0,0,90,Normal,3 car length,0.5,1
657577,2,1,20-29y,high school,upper class,0.684690671,1,after 2015,1,0,10238,11000.0,sedan,2,1,6,Drum,70%,Medium,0,0,90,Normal,4 car length,0.7,0
372219,0,1,0-9y,university,working class,,1,before 2015,1,0,10238,12000.0,sedan,0,0,0,Drum,10%,High,0,0,70,Normal,4 car length,0.5,0
272107,2,1,20-29y,none,poverty,0.425278187,0,before 2015,0,1,10238,12000.0,sports car,4,1,0,Drum,10%,High,0,0,40,Conservative,4 car length,0.4,0
924998,2,0,20-29y,university,upper class,0.698334397,1,before 2015,1,1,10238,13000.0,sedan,1,0,2,Drum,10%,Medium,1,0,70,Normal,1 car length,0.4,0
195814,0,0,0-9y,none,poverty,0.192627925,0,before 2015,1,1,32765,8000.0,sedan,0,0,0,Drum,30%,Medium,0,0,70,Normal,1 car length,0.5,1
740074,0,0,0-9y,none,working class,0.475681829,1,before 2015,0,0,10238,10000.0,sedan,0,0,0,Drum,30%,Medium,0,0,60,Normal,1 car length,0.6,0
952705,2,1,20-29y,high school,upper class,0.542336243,1,before 2015,1,1,10238,10000.0,sedan,3,0,5,Drum,50%,Low,0,0,90,Normal,2 car length,0.4,0
876500,2,0,20-29y,university,upper class,0.649502397,1,before 2015,1,1,21217,14000.0,sedan,1,1,0,Drum,90%,High,1,1,60,Normal,1 car length,0.7,1
288139,1,0,10-19y,none,working class,0.50952146,1,after 2015,0,1,32765,13000.0,sedan,2,1,0,Disc,10%,High,1,0,55,Aggressive,4 car length,0.7,0
