id,age,gender,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,brake_type,brake_pad_wear,brake_fluid_level,ABS,traction_control,average_speed,braking_habits,following_distance,brake_response_time,outcome
716530,2,0,20-29y,university,upper class,1,before 2015,1,1,32765,4000.0,sedan,4,0,3,Drum,90%,Low,0,1,70,Normal,3 car length,0.5,0
121703,2,1,20-29y,university,upper class,0,after 2015,1,0,10238,13000.0,sedan,4,0,2,Disc,50%,Medium,0,1,70,Normal,2 car length,0.6,0
659077,1,1,10-19y,none,upper class,1,after 2015,1,1,32765,12000.0,sedan,1,1,1,Drum,90%,High,1,0,90,Normal,3 car length,0.5,0
526072,0,0,0-9y,university,poverty,0,before 2015,0,0,10238,,sedan,0,0,0,Drum,70%,High,0,0,85,Conservative,1 car length,0.4,1
289440,1,0,10-19y,high school,middle class,1,after 2015,1,1,10238,8000.0,sedan,0,0,0,Drum,30%,Medium,1,1,40,Normal,1 car length,0.7,0
99240,0,1,0-9y,university,middle class,1,before 2015,0,1,10238,,sedan,0,0,0,Drum,50%,High,0,0,70,Normal,1 car length,0.6,1
250210,2,0,10-19y,university,upper class,1,before 2015,0,1,10238,11000.0,sedan,2,2,0,Drum,10%,Low,1,1,90,Conservative,2 car length,0.6,0
542725,2,1,20-29y,none,poverty,0,before 2015,0,1,10238,14000.0,sports car,0,0,4,Drum,70%,High,0,0,40,Aggressive,1 car length,0.5,1
940447,1,1,10-19y,none,working class,0,after 2015,0,0,10238,14000.0,sedan,1,0,1,Drum,50%,Low,0,0,90,Aggressive,2 car length,0.7,0
20174,2,0,0-9y,university,upper class,1,before 2015,1,1,32765,8000.0,sedan,0,0,0,Drum,70%,Medium,1,1,85,Normal,2 car length,0.7,0
266301,1,1,10-19y,university,working class,1,before 2015,1,0,10238,10000.0,sedan,3,0,1,Drum,30%,High,0,0,40,Normal,3 car length,0.5,0
981439,1,0,10-19y,high school,poverty,0,before 2015,0,1,10238,11000.0,sedan,1,1,0,Drum,70%,Medium,0,0,90,Conservative,4 car length,0.7,1
830012,3,0,20-29y,university,upper class,1,before 2015,1,1,10238,12000.0,sedan,0,0,1,Drum,90%,Low,0,1,90,Normal,3 car length,1.0,0
795789,1,1,0-9y,university,upper class,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,Drum,50%,Low,0,1,70,Aggressive,3 car length,0.4,0
634976,1,0,10-19y,high school,upper class,1,after 2015,0,1,10238,14000.0,sedan,0,0,0,Disc,70%,Medium,1,1,90,Aggressive,3 car length,0.7,0
34607,2,0,10-19y,university,upper class,1,before 2015,0,0,10238,14000.0,sedan,1,0,0,Drum,90%,Low,0,1,85,Normal,4 car length,0.6,0
936683,3,1,30y+,university,upper class,1,before 2015,0,1,10238,15000.0,sedan,3,1,6,Drum,70%,Medium,1,0,85,Normal,3 car length,0.9,1
518678,3,1,20-29y,university,upper class,0,before 2015,1,1,92101,12000.0,sedan,1,0,0,Drum,90%,Medium,0,0,40,Normal,1 car length,0.9,0
473370,2,1,20-29y,university,poverty,0,before 2015,0,1,32765,14000.0,sedan,8,1,3,Drum,50%,Medium,0,0,70,Normal,1 car length,0.5,0
338465,2,1,20-29y,university,upper class,1,after 2015,1,1,32765,6000.0,sedan,7,0,3,Drum,50%,Low,1,1,40,Normal,2 car length,0.6,0
877855,1,1,0-9y,none,poverty,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,70%,Low,0,0,85,Normal,4 car length,0.7,1
111291,2,1,0-9y,high school,upper class,1,after 2015,1,1,32765,9000.0,sedan,0,0,0,Disc,70%,High,0,0,90,Normal,1 car length,0.7,0
495010,1,1,0-9y,university,upper class,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,50%,Medium,1,0,70,Normal,4 car length,0.7,1
428670,2,0,10-19y,university,middle class,0,before 2015,1,0,32765,13000.0,sedan,2,0,0,Drum,30%,Low,0,0,85,Normal,3 car length,0.7,1
449162,0,0,0-9y,none,poverty,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,50%,High,0,0,90,Normal,4 car length,0.6,0
54307,3,1,30y+,university,upper class,1,before 2015,1,1,10238,8000.0,sedan,7,0,10,Drum,70%,High,0,1,90,Normal,2 car length,1.0,0
536394,1,1,10-19y,university,upper class,1,after 2015,1,0,32765,13000.0,sedan,0,0,0,Disc,90%,High,0,1,90,Normal,2 car length,0.7,0
280374,3,1,0-9y,university,upper class,1,after 2015,1,1,10238,,sedan,0,0,0,Drum,70%,Medium,0,0,85,Normal,1 car length,0.8,0
930761,1,0,10-19y,university,upper class,1,before 2015,1,1,32765,4000.0,sedan,0,2,0,Drum,10%,High,0,1,60,Normal,2 car length,0.5,0
140120,1,1,10-19y,university,upper class,1,after 2015,0,1,32765,,sedan,4,0,1,Disc,90%,Low,0,1,90,Conservative,2 car length,0.4,0
765540,1,1,10-19y,high school,middle class,1,after 2015,0,1,32765,,sedan,2,1,2,Drum,90%,Low,0,1,60,Conservative,4 car length,0.5,0
810490,3,0,30y+,high school,upper class,1,before 2015,1,1,10238,10000.0,sedan,1,2,11,Drum,90%,Low,0,1,40,Normal,3 car length,1.0,0
992218,0,0,0-9y,high school,working class,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,30%,High,0,0,55,Conservative,4 car length,0.7,1
832318,2,1,20-29y,university,upper class,1,after 2015,1,1,10238,12000.0,sedan,1,1,4,Disc,70%,High,1,1,55,Normal,3 car length,0.7,0
397156,1,1,10-19y,none,poverty,1,before 2015,0,1,10238,12000.0,sedan,1,1,2,Drum,50%,High,0,0,85,Aggressive,4 car length,0.6,0
699844,2,1,20-29y,high school,upper class,0,after 2015,1,0,10238,13000.0,sedan,0,0,4,Disc,10%,High,0,1,70,Normal,2 car length,0.6,0
234706,2,0,0-9y,none,working class,0,before 2015,0,1,32765,10000.0,sedan,0,0,0,Drum,90%,Low,0,0,85,Conservative,2 car length,0.7,1
425934,0,1,0-9y,none,poverty,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,Drum,90%,High,0,0,70,Normal,2 car length,0.7,1
863406,1,1,10-19y,university,working class,0,before 2015,0,1,32765,12000.0,sedan,4,1,0,Drum,90%,Medium,0,0,55,Aggressive,2 car length,0.4,1
801171,2,1,20-29y,none,poverty,1,before 2015,1,1,10238,12000.0,sedan,1,0,0,Drum,70%,Medium,0,0,60,Normal,3 car length,0.5,0
423105,2,0,0-9y,high school,middle class,1,before 2015,0,1,10238,7000.0,sedan,0,0,0,Drum,10%,Medium,0,0,90,Conservative,1 car length,0.5,1
864979,1,1,10-19y,university,middle class,1,before 2015,0,1,32765,11000.0,sedan,8,0,1,Drum,50%,Medium,0,0,40,Normal,1 car length,0.7,0
311955,0,0,0-9y,high school,middle class,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,30%,Medium,0,0,70,Conservative,1 car length,0.4,0
834488,3,0,30y+,university,upper class,1,before 2015,1,1,10238,10000.0,sedan,2,0,0,Drum,90%,Low,0,1,60,Normal,4 car length,1.0,0
360899,3,1,30y+,high school,upper class,1,before 2015,1,1,10238,12000.0,sedan,3,1,4,Drum,90%,High,1,1,70,Normal,4 car length,1.0,0
9402,3,1,0-9y,university,upper class,1,after 2015,1,1,10238,8000.0,sedan,0,0,0,Drum,10%,High,0,1,85,Normal,3 car length,0.6,0
959864,3,0,10-19y,university,upper class,0,after 2015,1,1,92101,11000.0,sedan,0,0,1,Disc,30%,Low,1,1,85,Normal,1 car length,1.0,0
891634,0,1,0-9y,high school,poverty,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,70%,Low,0,0,90,Normal,1 car length,0.5,1
699979,0,1,0-9y,none,poverty,0,before 2015,0,0,10238,,sedan,0,0,0,Drum,30%,High,0,0,90,Normal,4 car length,0.5,1
680298,2,1,10-19y,university,working class,1,before 2015,0,1,10238,18000.0,sedan,1,0,2,Drum,10%,Medium,0,0,90,Aggressive,2 car length,0.4,0
967989,1,1,10-19y,university,upper class,1,before 2015,1,1,10238,8000.0,sedan,2,0,1,Drum,30%,Low,1,0,85,Normal,1 car length,0.6,0
147912,2,0,0-9y,university,upper class,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,Disc,30%,Medium,1,1,90,Normal,3 car length,0.4,0
218230,0,0,0-9y,high school,poverty,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,Drum,50%,Medium,0,0,60,Conservative,1 car length,0.5,1
860910,0,0,0-9y,high school,poverty,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,Drum,30%,Medium,0,0,70,Aggressive,4 car length,0.6,1
949767,3,0,20-29y,university,upper class,1,before 2015,0,1,32765,5000.0,sedan,3,0,0,Drum,50%,Medium,1,0,70,Aggressive,4 car length,0.8,0
191017,2,1,20-29y,high school,upper class,1,before 2015,1,1,10238,9000.0,sedan,3,0,5,Drum,70%,High,0,1,90,Normal,3 car length,0.7,0
483399,3,1,20-29y,high school,upper class,1,after 2015,1,1,10238,11000.0,sedan,1,1,5,Disc,50%,High,1,1,90,Normal,3 car length,1.0,0
632931,1,1,10-19y,university,middle class,1,before 2015,1,1,10238,10000.0,sedan,1,0,4,Drum,30%,High,0,0,70,Normal,2 car length,0.6,0
51074,1,1,0-9y,university,upper class,1,after 2015,1,1,32765,9000.0,sedan,0,0,0,Disc,10%,Low,1,1,55,Normal,3 car length,0.7,1
246522,1,0,10-19y,high school,working class,0,before 2015,1,1,21217,9000.0,sedan,1,0,2,Drum,50%,High,0,0,90,Normal,1 car length,0.4,1
505951,3,1,30y+,university,upper class,1,before 2015,0,1,10238,,sedan,3,1,6,Drum,90%,High,1,0,55,Conservative,4 car length,0.8,0
204943,3,0,30y+,university,upper class,1,after 2015,1,1,92101,13000.0,sedan,2,2,2,Drum,70%,Medium,1,0,70,Normal,4 car length,1.0,0
199079,3,0,20-29y,high school,upper class,1,after 2015,0,1,32765,11000.0,sedan,2,0,0,Disc,90%,High,1,1,85,Conservative,1 car length,0.8,0
641583,1,0,10-19y,none,middle class,1,after 2015,0,1,10238,13000.0,sedan,2,0,1,Disc,30%,Medium,0,1,70,Aggressive,3 car length,0.7,0
519092,3,0,20-29y,high school,upper class,1,after 2015,1,1,92101,13000.0,sedan,4,0,1,Drum,70%,Medium,1,0,90,Normal,3 car length,0.8,0
275436,2,0,10-19y,high school,working class,1,before 2015,1,1,21217,14000.0,sports car,0,0,0,Drum,50%,High,0,0,60,Normal,3 car length,0.6,1
60634,2,1,10-19y,high school,upper class,1,before 2015,1,0,10238,11000.0,sedan,1,0,1,Drum,90%,Medium,1,0,55,Normal,1 car length,0.4,1
472268,3,0,20-29y,none,upper class,1,before 2015,0,1,32765,10000.0,sedan,4,0,0,Drum,70%,Medium,0,1,70,Conservative,1 car length,0.8,0
642225,2,1,20-29y,university,upper class,1,before 2015,0,0,10238,17000.0,sedan,1,0,2,Drum,70%,High,1,1,90,Aggressive,1 car length,0.4,0
835128,0,0,0-9y,high school,poverty,1,before 2015,0,0,10238,11000.0,sedan,0,0,0,Drum,90%,Medium,0,0,40,Normal,4 car length,0.6,0
159799,1,0,0-9y,none,poverty,1,before 2015,0,0,32765,12000.0,sedan,0,0,0,Drum,70%,Low,0,0,90,Aggressive,3 car length,0.7,1
175707,3,1,10-19y,high school,upper class,0,after 2015,1,1,10238,,sedan,0,0,0,Drum,70%,Low,0,0,85,Normal,2 car length,0.5,0
14004,0,1,0-9y,high school,poverty,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,Drum,50%,High,0,0,90,Normal,3 car length,0.6,1
893178,3,1,10-19y,university,upper class,1,before 2015,1,1,32765,11000.0,sedan,2,0,0,Drum,10%,Low,1,1,90,Normal,2 car length,0.8,1
634150,3,1,0-9y,none,upper class,0,after 2015,1,1,10238,10000.0,sedan,0,0,0,Disc,90%,Low,0,1,70,Normal,4 car length,0.9,0
486414,2,0,20-29y,high school,middle class,1,before 2015,0,1,32765,11000.0,sedan,1,0,1,Drum,90%,Low,0,0,90,Aggressive,4 car length,0.7,0
299634,3,0,30y+,none,working class,0,before 2015,0,1,10238,,sedan,2,0,1,Drum,50%,Medium,0,0,40,Normal,4 car length,0.8,0
690265,2,0,0-9y,university,upper class,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,Disc,10%,High,0,0,90,Normal,1 car length,0.7,0
829285,3,0,30y+,none,middle class,1,before 2015,0,1,10238,8000.0,sedan,3,1,3,Drum,30%,Medium,0,0,55,Aggressive,1 car length,0.9,0
617147,1,1,10-19y,high school,poverty,1,before 2015,0,1,32765,11000.0,sedan,1,0,0,Drum,70%,High,0,0,85,Aggressive,1 car length,0.7,1
591958,0,1,0-9y,high school,working class,0,before 2015,1,0,10238,12000.0,sedan,0,0,0,Drum,10%,Medium,0,0,85,Normal,4 car length,0.5,1
49051,1,1,10-19y,university,middle class,1,before 2015,1,0,10238,9000.0,sedan,2,0,1,Drum,70%,Medium,0,0,70,Normal,3 car length,0.6,0
50356,3,1,30y+,university,upper class,1,before 2015,0,1,10238,10000.0,sedan,4,0,3,Drum,90%,Medium,0,0,70,Aggressive,2 car length,0.8,0
892945,2,1,20-29y,university,upper class,1,after 2015,1,1,10238,13000.0,sedan,0,0,7,Drum,10%,Low,1,0,40,Normal,3 car length,0.4,0
43974,0,1,0-9y,university,poverty,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,50%,Low,0,0,90,Normal,2 car length,0.7,0
325548,0,0,0-9y,none,poverty,0,before 2015,0,1,10238,7000.0,sedan,0,0,0,Drum,50%,High,0,0,40,Normal,2 car length,0.6,1
898906,1,0,10-19y,high school,working class,0,after 2015,1,0,10238,12000.0,sedan,1,0,1,Drum,30%,Medium,1,0,70,Normal,3 car length,0.6,0
490829,1,1,10-19y,high school,middle class,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,90%,High,0,0,60,Aggressive,4 car length,0.6,0
621852,3,0,30y+,university,upper class,1,after 2015,1,1,10238,12000.0,sedan,4,0,1,Drum,30%,Low,1,1,70,Normal,4 car length,0.6,0
158305,1,1,10-19y,none,upper class,0,after 2015,0,0,32765,11000.0,sedan,3,0,1,Drum,10%,Low,1,1,70,Normal,2 car length,0.6,0
216557,2,1,20-29y,university,upper class,1,after 2015,1,1,10238,10000.0,sedan,4,0,1,Drum,30%,Low,0,1,85,Normal,3 car length,0.5,0
974307,0,1,0-9y,none,poverty,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,30%,Low,0,0,70,Aggressive,1 car length,0.6,1
191254,0,1,0-9y,university,upper class,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,10%,High,1,0,85,Normal,1 car length,0.6,0
665576,0,1,0-9y,university,middle class,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,50%,Low,0,0,90,Aggressive,1 car length,0.7,0
19748,1,0,10-19y,university,middle class,1,after 2015,0,1,32765,10000.0,sedan,4,0,0,Drum,70%,Medium,0,1,70,Aggressive,2 car length,0.7,0
284919,2,0,20-29y,university,upper class,1,before 2015,0,1,10238,12000.0,sports car,1,0,1,Drum,90%,High,1,1,70,Aggressive,2 car length,0.6,0
705418,0,1,0-9y,none,poverty,0,before 2015,0,0,32765,15000.0,sedan,0,0,0,Drum,30%,Low,0,0,85,Aggressive,2 car length,0.4,1
971209,3,1,30y+,none,middle class,1,before 2015,0,1,10238,13000.0,sedan,3,0,7,Drum,70%,Medium,0,0,70,Aggressive,1 car length,0.9,0
650403,2,1,20-29y,none,poverty,1,after 2015,1,1,10238,12000.0,sedan,2,0,2,Drum,10%,Low,1,1,55,Normal,2 car length,0.7,0
320725,2,0,20-29y,university,upper class,0,before 2015,1,0,10238,,sedan,1,0,3,Drum,30%,Medium,1,1,60,Normal,4 car length,0.5,0
7296,0,0,0-9y,university,working class,0,before 2015,0,1,32765,6000.0,sedan,0,0,0,Drum,10%,Low,0,0,60,Aggressive,1 car length,0.6,0
810917,1,1,0-9y,university,middle class,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,10%,High,0,0,70,Aggressive,3 car length,0.5,1
673857,0,1,0-9y,high school,poverty,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,Drum,90%,Low,0,0,85,Conservative,1 car length,0.7,1
35525,3,0,0-9y,university,upper class,1,before 2015,0,1,32765,8000.0,sedan,0,0,0,Drum,70%,High,1,1,85,Normal,1 car length,1.0,1
198079,3,1,30y+,university,upper class,1,before 2015,1,1,32765,5000.0,sedan,22,0,6,Drum,10%,High,1,1,85,Aggressive,3 car length,0.8,0
731204,0,0,0-9y,high school,working class,1,after 2015,0,0,32765,13000.0,sedan,0,0,0,Disc,50%,High,0,0,60,Normal,2 car length,0.5,0
688793,2,1,20-29y,university,upper class,1,after 2015,1,1,32765,10000.0,sedan,4,2,0,Drum,10%,Medium,0,1,90,Normal,3 car length,0.7,0
435242,0,0,0-9y,none,poverty,0,before 2015,1,0,10238,,sedan,0,0,0,Drum,70%,Medium,0,0,40,Normal,4 car length,0.4,1
407164,2,1,10-19y,high school,middle class,0,before 2015,1,1,10238,7000.0,sedan,1,0,3,Drum,90%,High,0,0,90,Normal,1 car length,0.7,0
832892,1,1,0-9y,high school,middle class,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,Drum,10%,High,0,0,90,Aggressive,2 car length,0.6,1
402410,3,1,30y+,university,upper class,1,before 2015,1,1,10238,13000.0,sedan,5,1,3,Drum,70%,Medium,0,1,90,Normal,4 car length,0.8,0
544213,1,1,10-19y,university,middle class,0,before 2015,0,0,32765,18000.0,sedan,2,0,0,Drum,70%,Medium,0,0,70,Aggressive,2 car length,0.5,1
54199,2,0,0-9y,high school,middle class,1,after 2015,0,0,10238,,sedan,0,0,0,Drum,50%,Low,1,0,90,Aggressive,2 car length,0.5,0
249658,1,1,10-19y,high school,upper class,1,before 2015,0,1,32765,9000.0,sedan,6,0,3,Drum,90%,Medium,0,1,85,Aggressive,3 car length,0.6,0
66415,3,1,30y+,university,upper class,1,before 2015,1,1,32765,11000.0,sedan,5,1,1,Drum,10%,Low,1,0,85,Normal,2 car length,1.0,0
566025,1,0,10-19y,university,working class,1,before 2015,0,1,32765,12000.0,sedan,0,0,0,Drum,70%,High,0,0,90,Normal,4 car length,0.6,0
82595,1,1,0-9y,university,middle class,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,90%,Medium,0,0,85,Aggressive,1 car length,0.7,1
317358,2,0,10-19y,university,upper class,0,before 2015,0,1,10238,12000.0,sedan,0,0,2,Drum,90%,Medium,0,0,85,Aggressive,2 car length,0.6,0
237732,1,1,10-19y,university,working class,0,before 2015,0,0,10238,12000.0,sedan,0,0,0,Drum,30%,Low,0,0,85,Normal,4 car length,0.6,1
409030,1,0,0-9y,university,middle class,0,after 2015,1,1,10238,9000.0,sedan,0,0,0,Disc,70%,Low,1,0,60,Normal,3 car length,0.5,1
918756,3,1,30y+,university,upper class,1,before 2015,1,0,10238,10000.0,sedan,1,1,8,Drum,90%,Low,0,0,90,Normal,1 car length,0.8,0
262469,2,0,20-29y,high school,middle class,0,before 2015,0,1,10238,13000.0,sedan,1,0,2,Drum,10%,Low,0,0,55,Normal,4 car length,0.5,0
686045,1,0,10-19y,none,poverty,1,before 2015,0,0,32765,10000.0,sedan,3,0,1,Drum,90%,Low,0,0,90,Conservative,3 car length,0.4,0
768114,1,0,10-19y,high school,upper class,1,before 2015,0,0,32765,15000.0,sedan,0,0,1,Drum,10%,Low,0,1,70,Normal,2 car length,0.6,0
968277,1,0,10-19y,high school,middle class,1,before 2015,1,1,10238,10000.0,sports car,0,0,1,Drum,70%,Medium,0,0,90,Normal,1 car length,0.5,0
929906,0,1,0-9y,high school,working class,1,before 2015,0,1,32765,14000.0,sedan,0,0,0,Drum,90%,High,0,0,55,Normal,4 car length,0.6,1
424768,1,1,10-19y,high school,upper class,1,after 2015,1,1,92101,9000.0,sedan,2,1,0,Disc,50%,High,1,1,70,Normal,1 car length,0.4,1
286971,0,1,0-9y,none,poverty,0,before 2015,0,1,21217,10000.0,sedan,0,0,0,Drum,30%,Low,0,0,70,Aggressive,3 car length,0.4,1
642926,2,1,10-19y,high school,upper class,0,before 2015,1,1,92101,,sports car,0,0,0,Drum,50%,Low,1,0,60,Normal,3 car length,0.5,1
47722,1,0,0-9y,university,middle class,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,Drum,50%,Medium,0,0,55,Normal,2 car length,0.5,0
299806,3,0,20-29y,university,upper class,1,before 2015,0,1,32765,,sedan,4,0,2,Drum,10%,High,0,0,40,Aggressive,1 car length,0.9,0
727166,3,1,10-19y,high school,upper class,0,before 2015,0,1,10238,14000.0,sedan,2,0,1,Drum,70%,Low,0,0,85,Conservative,2 car length,0.9,1
493125,0,1,0-9y,university,middle class,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,Drum,50%,Low,0,0,85,Normal,4 car length,0.5,1
325043,1,1,0-9y,high school,working class,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,Drum,50%,Low,0,0,85,Conservative,3 car length,0.7,0
963083,1,1,0-9y,high school,working class,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,10%,High,0,0,70,Normal,3 car length,0.4,1
542539,3,0,30y+,high school,upper class,1,after 2015,1,1,10238,,sedan,1,2,1,Drum,90%,Low,0,1,60,Normal,4 car length,1.0,0
236139,0,1,0-9y,university,poverty,0,before 2015,0,1,10238,11000.0,sedan,0,0,0,Drum,30%,Low,0,0,90,Conservative,3 car length,0.4,1
839451,1,0,10-19y,university,middle class,1,before 2015,1,1,10238,16000.0,sedan,0,0,1,Drum,50%,Low,0,0,40,Normal,2 car length,0.5,0
215166,0,0,0-9y,university,upper class,1,after 2015,0,0,10238,12000.0,sedan,0,0,0,Disc,90%,Medium,0,0,85,Aggressive,2 car length,0.7,0
648942,2,1,10-19y,university,upper class,1,after 2015,1,1,32765,7000.0,sedan,4,0,1,Drum,50%,Medium,1,0,90,Normal,3 car length,0.7,0
384432,1,1,10-19y,high school,poverty,1,before 2015,1,1,10238,9000.0,sedan,0,0,4,Drum,10%,Low,0,0,90,Normal,3 car length,0.5,0
318799,2,1,0-9y,high school,upper class,0,after 2015,1,1,10238,14000.0,sedan,0,0,0,Drum,50%,Low,0,1,70,Normal,4 car length,0.4,1
767246,1,0,0-9y,university,upper class,1,before 2015,1,1,92101,9000.0,sedan,0,0,0,Drum,10%,Low,1,0,70,Normal,4 car length,0.6,1
886261,1,1,10-19y,high school,middle class,1,before 2015,1,1,10238,13000.0,sedan,2,0,5,Drum,50%,High,0,0,60,Normal,3 car length,0.7,0
798010,1,1,10-19y,university,upper class,1,after 2015,1,1,10238,11000.0,sedan,2,0,1,Drum,10%,Low,0,0,70,Normal,1 car length,0.4,0
442423,0,1,0-9y,high school,middle class,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,Drum,50%,Low,0,0,70,Aggressive,1 car length,0.6,1
926129,1,0,10-19y,none,poverty,1,before 2015,1,1,92101,11000.0,sports car,2,0,0,Drum,30%,Low,0,0,40,Normal,1 car length,0.7,1
479398,1,1,0-9y,university,upper class,1,after 2015,1,0,10238,,sedan,0,0,0,Disc,70%,High,0,0,85,Normal,3 car length,0.6,0
770617,3,1,30y+,high school,upper class,1,before 2015,1,1,10238,11000.0,sedan,6,2,4,Drum,50%,Low,1,1,55,Normal,2 car length,0.8,0
11693,0,1,0-9y,none,poverty,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,Drum,70%,Medium,0,0,55,Aggressive,3 car length,0.7,1
360818,3,0,30y+,university,upper class,0,after 2015,1,1,10238,11000.0,sports car,2,1,0,Drum,90%,Medium,1,1,70,Normal,3 car length,0.8,0
960549,2,0,20-29y,university,upper class,1,before 2015,1,1,10238,8000.0,sedan,2,0,4,Drum,10%,Medium,0,1,85,Normal,3 car length,0.6,0
302572,3,1,0-9y,university,upper class,0,before 2015,1,1,92101,12000.0,sedan,0,0,0,Drum,70%,Low,0,1,70,Normal,3 car length,0.9,1
391271,2,1,20-29y,university,upper class,0,after 2015,1,0,32765,,sedan,4,2,2,Drum,10%,Low,1,1,90,Normal,4 car length,0.6,1
864573,2,0,20-29y,high school,middle class,1,after 2015,0,1,10238,16000.0,sedan,0,0,1,Disc,50%,Medium,1,1,70,Aggressive,3 car length,0.7,0
656578,0,1,0-9y,none,poverty,0,before 2015,0,0,32765,14000.0,sedan,0,0,0,Drum,10%,High,0,0,70,Aggressive,1 car length,0.7,1
587219,1,0,10-19y,high school,upper class,1,before 2015,0,1,10238,11000.0,sedan,1,0,3,Drum,10%,High,0,1,70,Conservative,2 car length,0.6,0
960813,1,1,10-19y,high school,middle class,0,before 2015,1,0,10238,,sedan,2,0,1,Drum,90%,Low,0,0,90,Normal,2 car length,0.5,0
4334,1,1,10-19y,high school,middle class,0,before 2015,0,1,32765,,sedan,4,1,1,Drum,90%,High,0,0,70,Normal,4 car length,0.6,1
591499,0,1,0-9y,high school,poverty,0,before 2015,1,1,92101,10000.0,sedan,0,0,0,Drum,70%,High,0,0,85,Normal,4 car length,0.7,1
330715,2,1,20-29y,university,upper class,1,before 2015,1,1,10238,6000.0,sedan,5,1,5,Drum,10%,High,1,1,90,Normal,4 car length,0.7,0
899971,0,1,0-9y,university,middle class,1,before 2015,1,0,10238,13000.0,sedan,0,0,0,Drum,30%,High,0,0,70,Normal,1 car length,0.5,1
234448,1,1,0-9y,university,middle class,1,before 2015,1,1,32765,7000.0,sedan,0,0,0,Drum,50%,Medium,0,0,60,Normal,2 car length,0.6,1
453952,1,1,0-9y,none,poverty,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,Drum,30%,High,0,0,85,Conservative,1 car length,0.6,1
956597,2,1,20-29y,university,upper class,1,after 2015,0,1,10238,11000.0,sedan,0,0,5,Disc,10%,Medium,1,1,70,Normal,4 car length,0.7,0
909684,0,0,0-9y,university,middle class,1,before 2015,1,0,10238,14000.0,sedan,0,0,0,Drum,70%,Low,0,0,85,Normal,3 car length,0.7,0
100681,0,1,0-9y,high school,working class,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,Drum,50%,High,0,0,70,Normal,2 car length,0.6,1
